learner_id,email,first_name,last_name,role,created_at,learning_type,skill_name,skill_level,skill_level_score,content_category,content_title,content_duration_min,recommended,consumed,consumed_pct,completion_date
49,user49@mentora.ai,user49,mentora,Web Developer Learner,2025-10-20,Writing,React,Advanced,3,Videos,Advanced React Patterns,10,True,False,0.59,2025-05-02
49,user49@mentora.ai,user49,mentora,Web Developer Learner,2025-10-20,Writing,APIs & HTTP,Intermediate,2,Videos,Building APIs 101,60,False,False,0.47,2025-08-20
49,user49@mentora.ai,user49,mentora,Web Developer Learner,2025-10-20,Writing,APIs & HTTP,Intermediate,2,Articles,HTTP Methods Explained,90,True,True,0.82,2025-05-12
49,user49@mentora.ai,user49,mentora,Web Developer Learner,2025-10-20,Writing,Backend Basic,Basic,1,Projects,Simple Node.js Server,30,False,True,0.84,2025-09-12
49,user49@mentora.ai,user49,mentora,Web Developer Learner,2025-10-20,Writing,Backend Basic,Basic,1,Projects,Simple Node.js Server,120,True,False,0.53,2025-03-01
50,user50@mentora.ai,user50,mentora,Web Developer Learner,2025-02-12,Reading,HTML & CSS,Intermediate,2,Articles,HTML Basics for Beginners,30,False,True,0.92,2025-01-25
50,user50@mentora.ai,user50,mentora,Web Developer Learner,2025-02-12,Reading,JavaScript,Advanced,3,Projects,Interactive To-Do App,10,False,False,0.55,2025-10-17
50,user50@mentora.ai,user50,mentora,Web Developer Learner,2025-02-12,Reading,JavaScript,Advanced,3,Articles,Async/Await Explained,120,False,False,0.51,2025-05-05
50,user50@mentora.ai,user50,mentora,Web Developer Learner,2025-02-12,Reading,React,Intermediate,2,Projects,First React Component,15,False,True,0.83,2025-01-27
50,user50@mentora.ai,user50,mentora,Web Developer Learner,2025-02-12,Reading,APIs & HTTP,Intermediate,2,Projects,OAuth Demo,15,False,True,0.8,2025-03-16
50,user50@mentora.ai,user50,mentora,Web Developer Learner,2025-02-12,Reading,APIs & HTTP,Intermediate,2,Articles,HTTP Methods Explained,30,True,False,0.39,2025-04-25
50,user50@mentora.ai,user50,mentora,Web Developer Learner,2025-02-12,Reading,Backend Basic,Advanced,3,Projects,Simple Node.js Server,10,False,False,0.32,2025-04-26
51,user51@mentora.ai,user51,mentora,Data Science Learner,2025-07-08,Auditory,Python Programming,Intermediate,2,Articles,Python Best Practices for Data Science,90,False,True,0.79,2025-02-10
51,user51@mentora.ai,user51,mentora,Data Science Learner,2025-07-08,Auditory,Python Programming,Intermediate,2,Videos,Advanced Python Programming,20,False,True,0.67,2025-09-29
51,user51@mentora.ai,user51,mentora,Data Science Learner,2025-07-08,Auditory,Data Analysis,Advanced,3,Articles,The Art of Data Storytelling,120,False,True,0.89,2025-06-06
51,user51@mentora.ai,user51,mentora,Data Science Learner,2025-07-08,Auditory,Machine Learning,Intermediate,2,Videos,Scikit-Learn Tutorial,90,True,True,0.87,2025-07-26
51,user51@mentora.ai,user51,mentora,Data Science Learner,2025-07-08,Auditory,Machine Learning,Intermediate,2,Projects,First ML Model - Iris,30,False,True,0.91,2025-05-10
51,user51@mentora.ai,user51,mentora,Data Science Learner,2025-07-08,Auditory,SQL & Databases,Intermediate,2,Articles,Window Functions in SQL,30,True,False,0.48,2025-03-05
51,user51@mentora.ai,user51,mentora,Data Science Learner,2025-07-08,Auditory,Statistics,Intermediate,2,Articles,Statistical Inference,90,False,True,0.88,2025-05-04
51,user51@mentora.ai,user51,mentora,Data Science Learner,2025-07-08,Auditory,Statistics,Intermediate,2,Projects,Descriptive Statistics Basics,45,True,True,0.8,2025-08-10
52,user52@mentora.ai,user52,mentora,Web Developer Learner,2025-04-29,Auditory,HTML & CSS,Intermediate,2,Articles,HTML Basics for Beginners,60,True,False,0.59,2025-08-29
52,user52@mentora.ai,user52,mentora,Web Developer Learner,2025-04-29,Auditory,HTML & CSS,Intermediate,2,Videos,HTML & CSS Full Course,45,False,False,0.32,2025-09-20
52,user52@mentora.ai,user52,mentora,Web Developer Learner,2025-04-29,Auditory,JavaScript,Advanced,3,Articles,JavaScript Basics for Beginners,15,True,True,0.73,2025-07-29
52,user52@mentora.ai,user52,mentora,Web Developer Learner,2025-04-29,Auditory,JavaScript,Advanced,3,Videos,DOM Manipulation Tutorial,20,False,False,0.39,2025-10-17
52,user52@mentora.ai,user52,mentora,Web Developer Learner,2025-04-29,Auditory,React,Intermediate,2,Articles,React Basics for Beginners,120,True,False,0.54,2025-01-22
52,user52@mentora.ai,user52,mentora,Web Developer Learner,2025-04-29,Auditory,React,Intermediate,2,Videos,React Tutorial for Beginners,30,False,False,0.52,2025-04-10
52,user52@mentora.ai,user52,mentora,Web Developer Learner,2025-04-29,Auditory,APIs & HTTP,Intermediate,2,Articles,API Security Best Practices,15,False,True,0.87,2025-01-15
52,user52@mentora.ai,user52,mentora,Web Developer Learner,2025-04-29,Auditory,Backend Basic,Advanced,3,Videos,Node.js & Express Tutorial,10,True,True,0.67,2025-04-23
53,user53@mentora.ai,user53,mentora,Data Science Learner,2025-07-07,Visual,Python Programming,Intermediate,2,Videos,Advanced Python Programming,45,True,True,0.97,2025-08-31
53,user53@mentora.ai,user53,mentora,Data Science Learner,2025-07-07,Visual,Data Analysis,Intermediate,2,Projects,Sales Dashboard with Plotly,10,False,True,0.64,2025-03-03
53,user53@mentora.ai,user53,mentora,Data Science Learner,2025-07-07,Visual,Data Analysis,Intermediate,2,Articles,The Art of Data Storytelling,30,False,False,0.49,2025-06-15
53,user53@mentora.ai,user53,mentora,Data Science Learner,2025-07-07,Visual,Machine Learning,Intermediate,2,Videos,Scikit-Learn Tutorial,10,False,True,0.81,2025-06-02
53,user53@mentora.ai,user53,mentora,Data Science Learner,2025-07-07,Visual,SQL & Databases,Basic,1,Articles,Window Functions in SQL,20,True,False,0.3,2025-05-09
53,user53@mentora.ai,user53,mentora,Data Science Learner,2025-07-07,Visual,SQL & Databases,Basic,1,Articles,SQL Aggregate Functions,20,False,False,0.46,2025-01-19
53,user53@mentora.ai,user53,mentora,Data Science Learner,2025-07-07,Visual,Statistics,Intermediate,2,Videos,Multivariate Statistics,15,False,True,0.89,2025-03-18
54,user54@mentora.ai,user54,mentora,Data Science Learner,2025-04-28,Visual,Python Programming,Advanced,3,Projects,Data Cleaning with Pandas,15,False,True,0.79,2025-07-31
54,user54@mentora.ai,user54,mentora,Data Science Learner,2025-04-28,Visual,Python Programming,Advanced,3,Projects,Data Cleaning with Pandas,120,False,True,0.83,2025-09-09
54,user54@mentora.ai,user54,mentora,Data Science Learner,2025-04-28,Visual,Data Analysis,Intermediate,2,Projects,Sales Dashboard with Plotly,120,False,False,0.58,2025-02-26
54,user54@mentora.ai,user54,mentora,Data Science Learner,2025-04-28,Visual,Data Analysis,Intermediate,2,Articles,Intro to Data Visualization,15,True,True,0.77,2025-05-18
54,user54@mentora.ai,user54,mentora,Data Science Learner,2025-04-28,Visual,Machine Learning,Advanced,3,Projects,First ML Model - Iris,90,False,True,0.66,2025-07-30
54,user54@mentora.ai,user54,mentora,Data Science Learner,2025-04-28,Visual,SQL & Databases,Advanced,3,Articles,Window Functions in SQL,15,True,True,0.79,2025-07-14
54,user54@mentora.ai,user54,mentora,Data Science Learner,2025-04-28,Visual,Statistics,Advanced,3,Articles,Probability and Distributions,120,False,True,0.69,2025-01-05
54,user54@mentora.ai,user54,mentora,Data Science Learner,2025-04-28,Visual,Statistics,Advanced,3,Projects,A/B Testing Experiment,20,False,False,0.38,2025-04-15
55,user55@mentora.ai,user55,mentora,Data Science Learner,2025-07-20,Visual,Python Programming,Advanced,3,Articles,Advanced Python Design Patterns,10,True,False,0.34,2025-03-01
55,user55@mentora.ai,user55,mentora,Data Science Learner,2025-07-20,Visual,Python Programming,Advanced,3,Projects,Advanced NumPy & Optimization,120,True,False,0.38,2025-06-26
55,user55@mentora.ai,user55,mentora,Data Science Learner,2025-07-20,Visual,Data Analysis,Basic,1,Videos,Advanced Data Visualization Techniques,90,False,True,0.87,2025-07-26
55,user55@mentora.ai,user55,mentora,Data Science Learner,2025-07-20,Visual,Machine Learning,Intermediate,2,Projects,First ML Model - Iris,60,False,False,0.44,2025-03-05
55,user55@mentora.ai,user55,mentora,Data Science Learner,2025-07-20,Visual,SQL & Databases,Intermediate,2,Videos,SQL Basics for Beginners,30,True,False,0.33,2025-03-14
55,user55@mentora.ai,user55,mentora,Data Science Learner,2025-07-20,Visual,Statistics,Intermediate,2,Projects,A/B Testing Experiment,15,False,False,0.58,2025-02-27
56,user56@mentora.ai,user56,mentora,Web Developer Learner,2025-03-13,Auditory,HTML & CSS,Intermediate,2,Projects,Responsive Landing Page,60,False,False,0.59,2025-09-02
56,user56@mentora.ai,user56,mentora,Web Developer Learner,2025-03-13,Auditory,HTML & CSS,Intermediate,2,Projects,Personal Portfolio Website,120,False,False,0.34,2025-01-03
56,user56@mentora.ai,user56,mentora,Web Developer Learner,2025-03-13,Auditory,JavaScript,Intermediate,2,Videos,JavaScript Full Course 2025,30,True,True,0.84,2025-06-02
56,user56@mentora.ai,user56,mentora,Web Developer Learner,2025-03-13,Auditory,JavaScript,Intermediate,2,Projects,Interactive To-Do App,45,True,True,0.82,2025-08-16
56,user56@mentora.ai,user56,mentora,Web Developer Learner,2025-03-13,Auditory,React,Basic,1,Videos,Advanced React Patterns,120,False,True,0.91,2025-05-13
56,user56@mentora.ai,user56,mentora,Web Developer Learner,2025-03-13,Auditory,React,Basic,1,Articles,React Basics for Beginners,20,True,False,0.51,2025-09-20
56,user56@mentora.ai,user56,mentora,Web Developer Learner,2025-03-13,Auditory,APIs & HTTP,Advanced,3,Videos,Postman Hands-on,60,True,True,0.81,2025-06-03
56,user56@mentora.ai,user56,mentora,Web Developer Learner,2025-03-13,Auditory,Backend Basic,Intermediate,2,Articles,Backend Basics Explained,15,False,True,0.73,2025-01-29
56,user56@mentora.ai,user56,mentora,Web Developer Learner,2025-03-13,Auditory,Backend Basic,Intermediate,2,Projects,Database Integration Project,45,False,True,0.71,2025-05-24
57,user57@mentora.ai,user57,mentora,Web Developer Learner,2025-09-15,Visual,HTML & CSS,Basic,1,Articles,CSS Flexbox Complete Guide,20,True,False,0.39,2025-05-08
57,user57@mentora.ai,user57,mentora,Web Developer Learner,2025-09-15,Visual,HTML & CSS,Basic,1,Projects,CSS Animation & Transitions,20,True,True,0.84,2025-06-08
57,user57@mentora.ai,user57,mentora,Web Developer Learner,2025-09-15,Visual,JavaScript,Basic,1,Projects,Weather App with API,20,False,False,0.46,2025-08-06
57,user57@mentora.ai,user57,mentora,Web Developer Learner,2025-09-15,Visual,JavaScript,Basic,1,Videos,JavaScript Full Course 2025,10,False,False,0.45,2025-09-17
57,user57@mentora.ai,user57,mentora,Web Developer Learner,2025-09-15,Visual,React,Advanced,3,Projects,Movie Search App,30,False,False,0.39,2025-10-14
57,user57@mentora.ai,user57,mentora,Web Developer Learner,2025-09-15,Visual,APIs & HTTP,Advanced,3,Articles,HTTP Methods Explained,15,False,False,0.35,2025-05-25
57,user57@mentora.ai,user57,mentora,Web Developer Learner,2025-09-15,Visual,Backend Basic,Basic,1,Articles,Introduction to Backend Development,60,True,False,0.41,2025-07-31
58,user58@mentora.ai,user58,mentora,Web Developer Learner,2025-08-12,Kinesthetic,HTML & CSS,Intermediate,2,Projects,Personal Portfolio Website,45,False,False,0.54,2025-01-27
58,user58@mentora.ai,user58,mentora,Web Developer Learner,2025-08-12,Kinesthetic,JavaScript,Basic,1,Videos,DOM Manipulation Tutorial,120,True,True,0.75,2025-02-23
58,user58@mentora.ai,user58,mentora,Web Developer Learner,2025-08-12,Kinesthetic,JavaScript,Basic,1,Projects,JavaScript Game Development,45,False,False,0.33,2025-01-04
58,user58@mentora.ai,user58,mentora,Web Developer Learner,2025-08-12,Kinesthetic,React,Intermediate,2,Projects,E-Commerce Shopping Cart,45,False,True,0.98,2025-06-24
58,user58@mentora.ai,user58,mentora,Web Developer Learner,2025-08-12,Kinesthetic,APIs & HTTP,Intermediate,2,Articles,HTTP Methods Explained,10,False,False,0.46,2025-06-26
58,user58@mentora.ai,user58,mentora,Web Developer Learner,2025-08-12,Kinesthetic,Backend Basic,Advanced,3,Articles,Authentication Best Practices,60,False,True,0.9,2025-05-14
58,user58@mentora.ai,user58,mentora,Web Developer Learner,2025-08-12,Kinesthetic,Backend Basic,Advanced,3,Articles,Introduction to Backend Development,60,False,True,0.75,2025-01-14
59,user59@mentora.ai,user59,mentora,Web Developer Learner,2025-05-10,Writing,HTML & CSS,Intermediate,2,Projects,Personal Portfolio Website,120,False,True,0.96,2025-09-21
59,user59@mentora.ai,user59,mentora,Web Developer Learner,2025-05-10,Writing,JavaScript,Intermediate,2,Projects,Interactive To-Do App,90,True,False,0.36,2025-03-08
59,user59@mentora.ai,user59,mentora,Web Developer Learner,2025-05-10,Writing,React,Intermediate,2,Projects,Movie Search App,10,True,True,0.89,2025-07-07
59,user59@mentora.ai,user59,mentora,Web Developer Learner,2025-05-10,Writing,React,Intermediate,2,Videos,React Hooks Deep Dive,60,True,False,0.58,2025-01-15
59,user59@mentora.ai,user59,mentora,Web Developer Learner,2025-05-10,Writing,APIs & HTTP,Intermediate,2,Articles,HTTP Methods Explained,20,False,True,0.9,2025-08-11
59,user59@mentora.ai,user59,mentora,Web Developer Learner,2025-05-10,Writing,Backend Basic,Basic,1,Projects,Authentication System,90,False,True,0.94,2025-04-21
60,user60@mentora.ai,user60,mentora,Web Developer Learner,2025-10-11,Visual,HTML & CSS,Basic,1,Videos,Responsive Web Design Tutorial,20,False,False,0.48,2025-07-20
60,user60@mentora.ai,user60,mentora,Web Developer Learner,2025-10-11,Visual,HTML & CSS,Basic,1,Projects,Personal Portfolio Website,90,True,True,0.89,2025-04-10
60,user60@mentora.ai,user60,mentora,Web Developer Learner,2025-10-11,Visual,JavaScript,Basic,1,Articles,JavaScript ES6+ Features,60,False,False,0.5,2025-10-16
60,user60@mentora.ai,user60,mentora,Web Developer Learner,2025-10-11,Visual,React,Intermediate,2,Videos,React Hooks Deep Dive,20,True,True,0.85,2025-08-28
60,user60@mentora.ai,user60,mentora,Web Developer Learner,2025-10-11,Visual,APIs & HTTP,Intermediate,2,Videos,Building APIs 101,10,False,False,0.32,2025-10-04
60,user60@mentora.ai,user60,mentora,Web Developer Learner,2025-10-11,Visual,APIs & HTTP,Intermediate,2,Videos,Securing APIs,15,False,False,0.46,2025-04-21
60,user60@mentora.ai,user60,mentora,Web Developer Learner,2025-10-11,Visual,Backend Basic,Intermediate,2,Videos,Databases & APIs Overview,90,True,False,0.47,2025-03-29
61,user61@mentora.ai,user61,mentora,Web Developer Learner,2025-02-19,Writing,HTML & CSS,Basic,1,Videos,Responsive Web Design Tutorial,90,False,False,0.44,2025-01-10
61,user61@mentora.ai,user61,mentora,Web Developer Learner,2025-02-19,Writing,JavaScript,Intermediate,2,Articles,JavaScript ES6+ Features,15,True,True,0.9,2025-02-24
61,user61@mentora.ai,user61,mentora,Web Developer Learner,2025-02-19,Writing,React,Intermediate,2,Projects,First React Component,45,False,False,0.57,2025-05-23
61,user61@mentora.ai,user61,mentora,Web Developer Learner,2025-02-19,Writing,React,Intermediate,2,Projects,First React Component,15,True,True,0.74,2025-05-13
61,user61@mentora.ai,user61,mentora,Web Developer Learner,2025-02-19,Writing,APIs & HTTP,Intermediate,2,Videos,Postman Hands-on,15,True,True,0.95,2025-09-16
61,user61@mentora.ai,user61,mentora,Web Developer Learner,2025-02-19,Writing,Backend Basic,Intermediate,2,Projects,Database Integration Project,60,False,False,0.3,2025-06-13
62,user62@mentora.ai,user62,mentora,Data Science Learner,2025-06-04,Kinesthetic,Python Programming,Intermediate,2,Projects,Advanced NumPy & Optimization,15,True,False,0.53,2025-10-21
62,user62@mentora.ai,user62,mentora,Data Science Learner,2025-06-04,Kinesthetic,Data Analysis,Intermediate,2,Videos,Advanced Data Visualization Techniques,15,False,False,0.33,2025-06-26
62,user62@mentora.ai,user62,mentora,Data Science Learner,2025-06-04,Kinesthetic,Data Analysis,Intermediate,2,Articles,Intro to Data Visualization,60,False,False,0.41,2025-07-29
62,user62@mentora.ai,user62,mentora,Data Science Learner,2025-06-04,Kinesthetic,Machine Learning,Advanced,3,Projects,Customer Churn Prediction,15,True,True,0.78,2025-08-08
62,user62@mentora.ai,user62,mentora,Data Science Learner,2025-06-04,Kinesthetic,SQL & Databases,Intermediate,2,Articles,Window Functions in SQL,120,False,True,0.82,2025-06-14
62,user62@mentora.ai,user62,mentora,Data Science Learner,2025-06-04,Kinesthetic,Statistics,Basic,1,Videos,Statistics Full Course,45,True,True,0.86,2025-07-30
62,user62@mentora.ai,user62,mentora,Data Science Learner,2025-06-04,Kinesthetic,Statistics,Basic,1,Videos,Multivariate Statistics,30,False,False,0.45,2025-01-16
63,user63@mentora.ai,user63,mentora,Web Developer Learner,2025-08-01,Visual,HTML & CSS,Basic,1,Articles,CSS Grid vs Flexbox,15,False,False,0.59,2025-08-06
63,user63@mentora.ai,user63,mentora,Web Developer Learner,2025-08-01,Visual,HTML & CSS,Basic,1,Articles,CSS Flexbox Complete Guide,60,False,False,0.59,2025-06-09
63,user63@mentora.ai,user63,mentora,Web Developer Learner,2025-08-01,Visual,JavaScript,Advanced,3,Projects,JavaScript Game Development,45,False,True,0.82,2025-02-17
63,user63@mentora.ai,user63,mentora,Web Developer Learner,2025-08-01,Visual,JavaScript,Advanced,3,Projects,Interactive To-Do App,90,True,False,0.55,2025-08-12
63,user63@mentora.ai,user63,mentora,Web Developer Learner,2025-08-01,Visual,React,Advanced,3,Projects,E-Commerce Shopping Cart,120,False,True,0.79,2025-02-26
63,user63@mentora.ai,user63,mentora,Web Developer Learner,2025-08-01,Visual,APIs & HTTP,Basic,1,Articles,API Security Best Practices,15,False,True,0.79,2025-05-09
63,user63@mentora.ai,user63,mentora,Web Developer Learner,2025-08-01,Visual,Backend Basic,Intermediate,2,Videos,Backend Basics Explained,10,False,True,0.73,2025-06-09
63,user63@mentora.ai,user63,mentora,Web Developer Learner,2025-08-01,Visual,Backend Basic,Intermediate,2,Projects,Simple Node.js Server,20,False,False,0.52,2025-08-06
64,user64@mentora.ai,user64,mentora,Web Developer Learner,2025-02-03,Auditory,HTML & CSS,Intermediate,2,Articles,CSS Flexbox Complete Guide,45,False,False,0.32,2025-05-23
64,user64@mentora.ai,user64,mentora,Web Developer Learner,2025-02-03,Auditory,HTML & CSS,Intermediate,2,Videos,HTML & CSS Full Course,60,False,False,0.34,2025-01-09
64,user64@mentora.ai,user64,mentora,Web Developer Learner,2025-02-03,Auditory,JavaScript,Basic,1,Articles,JavaScript ES6+ Features,20,False,False,0.54,2025-05-25
64,user64@mentora.ai,user64,mentora,Web Developer Learner,2025-02-03,Auditory,JavaScript,Basic,1,Videos,JavaScript for Beginners,60,False,True,0.9,2025-10-03
64,user64@mentora.ai,user64,mentora,Web Developer Learner,2025-02-03,Auditory,React,Advanced,3,Articles,React Basics for Beginners,30,False,True,0.75,2025-04-06
64,user64@mentora.ai,user64,mentora,Web Developer Learner,2025-02-03,Auditory,APIs & HTTP,Intermediate,2,Videos,Securing APIs,120,False,False,0.51,2025-03-29
64,user64@mentora.ai,user64,mentora,Web Developer Learner,2025-02-03,Auditory,APIs & HTTP,Intermediate,2,Projects,API Integration Project,120,False,False,0.41,2025-02-24
64,user64@mentora.ai,user64,mentora,Web Developer Learner,2025-02-03,Auditory,Backend Basic,Intermediate,2,Projects,Simple Node.js Server,20,True,True,0.87,2025-05-23
64,user64@mentora.ai,user64,mentora,Web Developer Learner,2025-02-03,Auditory,Backend Basic,Intermediate,2,Videos,Backend Basics Explained,30,False,True,0.71,2025-06-17
65,user65@mentora.ai,user65,mentora,Web Developer Learner,2025-10-28,Kinesthetic,HTML & CSS,Intermediate,2,Articles,CSS Flexbox Complete Guide,10,False,True,0.71,2025-01-29
65,user65@mentora.ai,user65,mentora,Web Developer Learner,2025-10-28,Kinesthetic,HTML & CSS,Intermediate,2,Articles,HTML Basics for Beginners,120,True,True,0.77,2025-09-19
65,user65@mentora.ai,user65,mentora,Web Developer Learner,2025-10-28,Kinesthetic,JavaScript,Basic,1,Articles,JavaScript ES6+ Features,60,False,True,0.93,2025-03-10
65,user65@mentora.ai,user65,mentora,Web Developer Learner,2025-10-28,Kinesthetic,React,Intermediate,2,Articles,React Basics for Beginners,30,False,False,0.46,2025-01-26
65,user65@mentora.ai,user65,mentora,Web Developer Learner,2025-10-28,Kinesthetic,React,Intermediate,2,Articles,React Hooks Explained,90,False,True,0.93,2025-06-19
65,user65@mentora.ai,user65,mentora,Web Developer Learner,2025-10-28,Kinesthetic,APIs & HTTP,Basic,1,Projects,API Integration Project,120,True,True,0.8,2025-01-24
65,user65@mentora.ai,user65,mentora,Web Developer Learner,2025-10-28,Kinesthetic,Backend Basic,Advanced,3,Articles,Authentication Best Practices,30,False,False,0.47,2025-06-20
66,user66@mentora.ai,user66,mentora,Web Developer Learner,2025-10-15,Writing,HTML & CSS,Advanced,3,Projects,Responsive Landing Page,120,False,True,0.65,2025-03-15
66,user66@mentora.ai,user66,mentora,Web Developer Learner,2025-10-15,Writing,JavaScript,Basic,1,Articles,Async/Await Explained,90,True,True,0.94,2025-09-08
66,user66@mentora.ai,user66,mentora,Web Developer Learner,2025-10-15,Writing,JavaScript,Basic,1,Videos,JavaScript for Beginners,20,True,True,0.72,2025-10-10
66,user66@mentora.ai,user66,mentora,Web Developer Learner,2025-10-15,Writing,React,Basic,1,Projects,Movie Search App,45,True,True,0.8,2025-10-08
66,user66@mentora.ai,user66,mentora,Web Developer Learner,2025-10-15,Writing,APIs & HTTP,Basic,1,Articles,REST vs GraphQL,10,False,False,0.55,2025-05-29
66,user66@mentora.ai,user66,mentora,Web Developer Learner,2025-10-15,Writing,APIs & HTTP,Basic,1,Videos,Postman Hands-on,45,False,True,0.68,2025-09-26
66,user66@mentora.ai,user66,mentora,Web Developer Learner,2025-10-15,Writing,Backend Basic,Advanced,3,Projects,Database Integration Project,10,False,False,0.49,2025-01-06
66,user66@mentora.ai,user66,mentora,Web Developer Learner,2025-10-15,Writing,Backend Basic,Advanced,3,Videos,Databases & APIs Overview,15,False,False,0.47,2025-03-26
67,user67@mentora.ai,user67,mentora,Data Science Learner,2025-02-10,Visual,Python Programming,Advanced,3,Articles,Python Best Practices for Data Science,30,False,False,0.55,2025-02-16
67,user67@mentora.ai,user67,mentora,Data Science Learner,2025-02-10,Visual,Python Programming,Advanced,3,Videos,Python for Data Science - Full Course,10,True,True,0.84,2025-06-05
67,user67@mentora.ai,user67,mentora,Data Science Learner,2025-02-10,Visual,Data Analysis,Basic,1,Articles,Intro to Data Visualization,60,False,True,0.71,2025-03-06
67,user67@mentora.ai,user67,mentora,Data Science Learner,2025-02-10,Visual,Machine Learning,Intermediate,2,Articles,Feature Engineering Techniques,20,True,True,0.82,2025-06-28
67,user67@mentora.ai,user67,mentora,Data Science Learner,2025-02-10,Visual,SQL & Databases,Intermediate,2,Articles,Window Functions in SQL,45,True,False,0.58,2025-05-02
67,user67@mentora.ai,user67,mentora,Data Science Learner,2025-02-10,Visual,SQL & Databases,Intermediate,2,Articles,Window Functions in SQL,45,True,True,0.82,2025-05-25
67,user67@mentora.ai,user67,mentora,Data Science Learner,2025-02-10,Visual,Statistics,Intermediate,2,Videos,Hypothesis Testing Explained,20,True,True,0.83,2025-07-29
67,user67@mentora.ai,user67,mentora,Data Science Learner,2025-02-10,Visual,Statistics,Intermediate,2,Projects,A/B Testing Experiment,15,True,True,0.85,2025-08-22
68,user68@mentora.ai,user68,mentora,Web Developer Learner,2025-07-12,Reading,HTML & CSS,Intermediate,2,Articles,CSS Flexbox Complete Guide,90,False,True,0.61,2025-01-21
68,user68@mentora.ai,user68,mentora,Web Developer Learner,2025-07-12,Reading,HTML & CSS,Intermediate,2,Projects,CSS Animation & Transitions,20,False,True,0.96,2025-07-23
68,user68@mentora.ai,user68,mentora,Web Developer Learner,2025-07-12,Reading,JavaScript,Advanced,3,Articles,JavaScript Basics for Beginners,15,True,False,0.34,2025-10-13
68,user68@mentora.ai,user68,mentora,Web Developer Learner,2025-07-12,Reading,React,Basic,1,Articles,React Basics for Beginners,15,True,True,0.76,2025-03-25
68,user68@mentora.ai,user68,mentora,Web Developer Learner,2025-07-12,Reading,React,Basic,1,Articles,React Basics for Beginners,10,False,False,0.45,2025-10-13
68,user68@mentora.ai,user68,mentora,Web Developer Learner,2025-07-12,Reading,APIs & HTTP,Basic,1,Articles,REST vs GraphQL,60,False,False,0.39,2025-06-28
68,user68@mentora.ai,user68,mentora,Web Developer Learner,2025-07-12,Reading,Backend Basic,Basic,1,Videos,Databases & APIs Overview,90,False,True,0.8,2025-01-31
69,user69@mentora.ai,user69,mentora,Data Science Learner,2025-04-14,Writing,Python Programming,Advanced,3,Projects,Data Cleaning with Pandas,15,False,True,0.82,2025-06-07
69,user69@mentora.ai,user69,mentora,Data Science Learner,2025-04-14,Writing,Data Analysis,Basic,1,Videos,Advanced Data Visualization Techniques,45,True,False,0.39,2025-04-17
69,user69@mentora.ai,user69,mentora,Data Science Learner,2025-04-14,Writing,Machine Learning,Basic,1,Articles,Model Evaluation Metrics,30,True,True,0.95,2025-06-08
69,user69@mentora.ai,user69,mentora,Data Science Learner,2025-04-14,Writing,SQL & Databases,Intermediate,2,Videos,SQL for Data Analysis,90,False,True,0.76,2025-06-23
69,user69@mentora.ai,user69,mentora,Data Science Learner,2025-04-14,Writing,Statistics,Advanced,3,Projects,Descriptive Statistics Basics,120,True,False,0.47,2025-08-31
70,user70@mentora.ai,user70,mentora,Web Developer Learner,2025-02-11,Kinesthetic,HTML & CSS,Intermediate,2,Videos,Modern CSS in 2025,120,False,True,0.73,2025-02-17
70,user70@mentora.ai,user70,mentora,Web Developer Learner,2025-02-11,Kinesthetic,JavaScript,Advanced,3,Videos,JavaScript Full Course 2025,120,False,False,0.36,2025-04-06
70,user70@mentora.ai,user70,mentora,Web Developer Learner,2025-02-11,Kinesthetic,React,Basic,1,Projects,Movie Search App,10,False,False,0.32,2025-01-21
70,user70@mentora.ai,user70,mentora,Web Developer Learner,2025-02-11,Kinesthetic,APIs & HTTP,Intermediate,2,Articles,REST vs GraphQL,10,False,False,0.45,2025-07-19
70,user70@mentora.ai,user70,mentora,Web Developer Learner,2025-02-11,Kinesthetic,APIs & HTTP,Intermediate,2,Videos,Securing APIs,60,False,False,0.32,2025-03-21
70,user70@mentora.ai,user70,mentora,Web Developer Learner,2025-02-11,Kinesthetic,Backend Basic,Basic,1,Videos,Node.js & Express Tutorial,45,True,False,0.47,2025-08-13
70,user70@mentora.ai,user70,mentora,Web Developer Learner,2025-02-11,Kinesthetic,Backend Basic,Basic,1,Videos,Databases & APIs Overview,60,True,False,0.44,2025-02-08
71,user71@mentora.ai,user71,mentora,Data Science Learner,2025-05-19,Writing,Python Programming,Advanced,3,Videos,Advanced Python Programming,30,False,True,0.83,2025-07-24
71,user71@mentora.ai,user71,mentora,Data Science Learner,2025-05-19,Writing,Data Analysis,Basic,1,Projects,Statistical Analysis Project,90,True,False,0.5,2025-09-21
71,user71@mentora.ai,user71,mentora,Data Science Learner,2025-05-19,Writing,Machine Learning,Basic,1,Articles,Feature Engineering Techniques,15,False,False,0.31,2025-05-17
71,user71@mentora.ai,user71,mentora,Data Science Learner,2025-05-19,Writing,Machine Learning,Basic,1,Articles,Introduction to Machine Learning,60,False,False,0.37,2025-04-24
71,user71@mentora.ai,user71,mentora,Data Science Learner,2025-05-19,Writing,SQL & Databases,Advanced,3,Articles,SQL Joins Explained Visually,60,False,True,0.67,2025-07-09
71,user71@mentora.ai,user71,mentora,Data Science Learner,2025-05-19,Writing,Statistics,Intermediate,2,Videos,Statistics Full Course,45,False,False,0.43,2025-05-23
